sbd,toan,van,ngoaiNgu,vatLy,hoaHoc,sinhHoc,lichSu,diaLy,gdcd,province_name
1006820.0,7.8,8.75,6.6,,,,7.75,7.5,8.75,Hà Nội
1006821.0,7.0,8.75,8.8,,,,8.75,6.75,8.75,Hà Nội
1006822.0,7.6,9.25,7.6,,,,5.5,7.0,8.75,Hà Nội
1006823.0,8.2,9.5,9.0,,,,7.75,7.75,9.5,Hà Nội
1006824.0,6.2,9.25,7.8,,,,7.5,7.0,8.0,Hà Nội
1006825.0,6.0,8.5,7.0,,,,3.25,5.0,6.0,Hà Nội
1006826.0,6.8,9.5,7.4,,,,8.0,6.25,8.0,Hà Nội
1006827.0,6.0,7.75,8.0,,,,7.25,7.75,8.75,Hà Nội
1006828.0,7.8,8.0,7.0,,,,6.0,8.75,8.75,Hà Nội
1006829.0,7.0,6.5,3.0,,,,6.5,7.0,8.0,Hà Nội
1006830.0,6.8,8.25,5.0,,,,6.25,6.0,5.75,Hà Nội
1006831.0,6.6,8.75,4.2,,,,4.25,6.75,7.0,Hà Nội
1006832.0,8.2,9.5,9.2,,,,7.5,7.0,8.5,Hà Nội
1006833.0,7.4,8.5,7.0,,,,7.75,6.75,8.25,Hà Nội
1006834.0,5.6,8.75,6.4,,,,5.75,5.75,7.25,Hà Nội
1006835.0,8.2,7.75,9.4,,,,8.5,7.75,8.25,Hà Nội
1006836.0,7.0,8.25,7.8,,,,5.75,7.75,7.0,Hà Nội
1006837.0,6.8,6.75,4.0,,,,5.25,8.0,7.25,Hà Nội
1006838.0,6.4,7.25,2.8,,,,5.75,5.5,6.75,Hà Nội
1006839.0,8.0,8.5,4.8,,,,6.0,7.25,8.25,Hà Nội
1006840.0,7.6,8.25,8.4,,,,8.25,9.0,9.25,Hà Nội
1006841.0,7.2,8.25,7.8,,,,6.75,5.5,8.75,Hà Nội
1006842.0,7.2,9.0,4.8,,,,9.25,8.25,8.0,Hà Nội
1006843.0,4.2,6.75,3.4,,,,4.25,6.75,8.5,Hà Nội
1006844.0,8.2,8.5,7.0,,,,7.0,7.0,9.25,Hà Nội
1006845.0,7.4,8.25,6.0,,,,7.5,7.75,8.75,Hà Nội
1006846.0,6.2,8.0,8.6,,,,5.75,5.75,7.0,Hà Nội
1006847.0,6.6,9.0,7.4,,,,6.75,7.5,9.0,Hà Nội
1006848.0,7.2,8.25,6.6,,,,7.0,6.25,7.75,Hà Nội
1006849.0,7.6,9.0,8.8,,,,8.25,8.0,8.5,Hà Nội
1006850.0,5.0,8.25,2.8,,,,4.25,8.25,9.5,Hà Nội
1006851.0,7.4,8.75,8.2,,,,6.25,7.75,8.75,Hà Nội
1006852.0,6.2,7.75,4.8,,,,5.25,6.5,7.25,Hà Nội
1006853.0,8.6,8.75,8.8,,,,7.25,7.0,7.75,Hà Nội
1006854.0,7.4,8.75,8.4,,,,7.25,8.0,8.75,Hà Nội
1006855.0,5.6,9.25,5.8,,,,7.25,7.25,7.5,Hà Nội
1006856.0,5.8,6.5,3.8,,,,4.75,5.0,7.5,Hà Nội
1006857.0,7.2,9.0,9.0,,,,6.75,7.0,6.5,Hà Nội
1006858.0,4.6,6.5,2.2,,,,4.0,5.0,6.25,Hà Nội
1006859.0,5.4,8.5,8.4,,,,8.0,7.75,8.5,Hà Nội
1006860.0,4.6,8.0,6.8,,,,9.5,9.5,8.5,Hà Nội
1006861.0,8.6,8.75,8.6,,,,8.0,7.0,7.25,Hà Nội
1006862.0,7.0,8.25,7.6,,,,6.0,6.25,8.0,Hà Nội
1006863.0,8.0,9.0,8.4,,,,5.5,7.75,6.75,Hà Nội
1006864.0,6.6,8.0,4.2,,,,6.25,6.5,8.75,Hà Nội
1006865.0,7.2,7.75,3.2,,,,7.0,6.75,8.25,Hà Nội
1006866.0,7.0,8.0,7.6,,,,8.75,7.5,8.25,Hà Nội
1006867.0,7.8,8.5,7.2,,,,6.5,7.75,8.5,Hà Nội
1006868.0,7.6,7.5,8.0,,,,6.75,6.0,7.75,Hà Nội
1006869.0,8.4,8.25,7.2,,,,6.0,6.25,7.75,Hà Nội
1006870.0,5.0,7.0,5.2,,,,6.0,6.25,8.25,Hà Nội
1006871.0,7.0,8.25,9.0,,,,8.0,8.25,9.5,Hà Nội
1006872.0,6.4,8.25,8.2,,,,6.75,7.25,8.0,Hà Nội
1006873.0,6.6,7.5,4.8,,,,6.0,8.0,8.5,Hà Nội
1006874.0,5.6,7.25,2.8,,,,7.0,8.5,8.0,Hà Nội
1006875.0,6.4,5.5,4.0,,,,5.75,7.0,7.75,Hà Nội
1006876.0,6.2,6.75,3.8,,,,4.0,4.75,6.25,Hà Nội
1006877.0,6.6,8.0,6.8,,,,6.25,5.75,7.75,Hà Nội
1006878.0,8.0,8.0,4.0,,,,6.0,5.5,8.0,Hà Nội
1006879.0,6.0,6.5,4.6,,,,5.5,6.75,7.25,Hà Nội
1006881.0,6.8,6.5,8.6,,,,5.5,5.75,5.75,Hà Nội
1006882.0,5.0,7.75,6.6,,,,6.5,6.5,7.0,Hà Nội
1006883.0,7.4,9.0,9.2,,,,7.25,6.75,8.5,Hà Nội
1006884.0,8.0,9.0,8.6,,,,7.5,7.25,8.0,Hà Nội
1006885.0,6.4,8.0,6.8,,,,7.75,6.0,7.5,Hà Nội
1006886.0,5.2,6.75,2.8,,,,6.5,5.75,8.0,Hà Nội
1006887.0,5.2,6.75,5.2,,,,5.75,6.25,8.25,Hà Nội
1006888.0,6.6,7.5,,,,,6.75,6.75,7.0,Hà Nội
1006889.0,7.0,8.25,,,,,6.5,7.75,8.25,Hà Nội
1006890.0,7.8,8.0,,,,,7.0,7.0,8.0,Hà Nội
1006891.0,7.8,8.75,,,,,7.75,8.0,8.5,Hà Nội
1006892.0,7.8,8.75,,,,,8.75,8.5,9.5,Hà Nội
1006893.0,7.6,9.0,,,,,8.5,7.75,8.75,Hà Nội
1006894.0,6.0,8.25,,,,,7.0,7.25,8.75,Hà Nội
1006895.0,6.8,8.25,,,,,5.5,5.5,8.0,Hà Nội
1006896.0,7.8,7.25,,,,,5.5,7.25,8.25,Hà Nội
1006897.0,7.6,7.75,,,,,7.5,6.5,8.75,Hà Nội
1006898.0,8.8,7.25,,8.5,8.5,5.75,,,,Hà Nội
1006899.0,8.6,7.0,,7.75,3.0,5.0,,,,Hà Nội
1006900.0,6.6,8.75,5.8,,,,6.25,7.25,7.5,Hà Nội
1006901.0,7.8,8.5,8.2,,,,7.5,7.75,8.75,Hà Nội
1006902.0,7.4,8.75,8.4,,,,7.25,8.5,8.75,Hà Nội
1006903.0,7.4,9.0,8.6,,,,7.25,7.25,9.25,Hà Nội
1006904.0,8.8,9.25,8.4,,,,8.25,7.75,8.25,Hà Nội
1006905.0,7.4,8.5,5.4,,,,7.0,6.0,8.75,Hà Nội
1006906.0,7.0,7.75,5.2,,,,6.5,5.25,6.75,Hà Nội
1006907.0,7.4,7.25,6.4,7.75,7.0,5.5,,,,Hà Nội
1006908.0,6.8,9.25,7.2,6.25,5.75,6.5,,,,Hà Nội
1006909.0,7.4,4.25,8.2,6.5,2.5,6.0,,,,Hà Nội
1006910.0,5.4,8.25,4.2,,,,5.5,6.25,7.75,Hà Nội
1006911.0,7.8,9.0,7.2,,,,8.25,8.5,7.75,Hà Nội
1006912.0,8.6,8.25,7.6,,,,7.25,8.25,8.25,Hà Nội
1006913.0,7.6,8.0,5.4,,,,8.0,7.75,9.25,Hà Nội
1006914.0,8.0,5.0,8.8,8.5,5.5,5.75,,,,Hà Nội
1006915.0,7.8,8.75,9.4,,,,8.0,8.25,9.5,Hà Nội
1006916.0,7.6,8.75,8.4,,,,6.25,6.75,8.75,Hà Nội
1006917.0,8.4,9.5,9.4,,,,7.75,7.75,9.0,Hà Nội
1006918.0,7.2,7.75,6.4,,,,6.0,6.75,8.75,Hà Nội
1006919.0,7.0,7.75,6.6,,,,5.25,5.75,7.75,Hà Nội
1006920.0,7.4,9.0,8.4,,,,8.0,9.25,9.5,Hà Nội
1006921.0,8.4,8.0,4.8,2.75,8.0,8.25,,,,Hà Nội
1006922.0,8.0,6.75,8.0,5.5,7.0,6.75,,,,Hà Nội
1006923.0,7.8,9.0,9.2,,,,7.25,8.0,9.0,Hà Nội
1006924.0,8.2,8.5,6.4,,,,4.75,7.5,8.25,Hà Nội
1006925.0,5.2,7.75,6.4,,,,5.0,5.25,6.25,Hà Nội
1006926.0,8.8,8.25,8.8,8.25,6.0,7.25,,,,Hà Nội
1006927.0,8.0,9.25,9.6,,,,7.0,8.75,8.0,Hà Nội
1006928.0,7.0,8.25,8.4,,,,6.0,6.0,8.75,Hà Nội
1006929.0,9.2,5.75,8.0,8.0,4.5,5.0,,,,Hà Nội
1006930.0,6.8,8.25,5.2,,,,5.5,7.75,8.0,Hà Nội
1006931.0,8.4,9.0,9.4,,,,8.5,8.5,9.25,Hà Nội
1006932.0,6.8,9.25,7.6,,,,5.25,6.25,7.25,Hà Nội
1006933.0,8.2,8.75,8.8,8.5,8.5,8.0,,,,Hà Nội
1006934.0,4.8,5.5,8.4,,,,6.75,7.25,7.5,Hà Nội
1006935.0,7.6,7.25,4.6,,,,5.25,6.5,7.25,Hà Nội
1006936.0,5.8,8.0,5.6,,,,5.75,7.5,9.5,Hà Nội
1006937.0,8.4,8.25,7.8,,,,7.25,8.0,9.25,Hà Nội
1006938.0,8.6,9.0,9.0,,,,9.0,9.0,9.75,Hà Nội
1006939.0,8.8,6.5,5.2,5.0,8.75,8.0,,,,Hà Nội
1006940.0,7.4,7.75,6.6,,,,5.0,7.5,7.75,Hà Nội
1006941.0,6.2,8.75,9.2,,,,9.5,9.25,9.5,Hà Nội
1006942.0,5.8,8.5,5.8,,,,7.25,8.25,8.25,Hà Nội
1006943.0,6.0,8.5,7.2,,,,4.75,8.25,7.25,Hà Nội
1006944.0,8.2,8.75,7.8,,,,7.75,8.5,9.0,Hà Nội
1006945.0,8.4,8.75,7.2,,,,5.75,7.25,8.25,Hà Nội
1006946.0,7.6,8.5,8.0,,,,6.75,6.5,8.25,Hà Nội
1006947.0,8.4,8.0,8.2,,,,6.5,7.25,8.75,Hà Nội
1006948.0,7.8,9.25,8.4,,,,9.0,7.5,8.75,Hà Nội
1006949.0,7.0,8.5,6.8,,,,8.25,9.0,9.0,Hà Nội
1006950.0,8.6,9.0,9.0,,,,7.25,8.75,9.0,Hà Nội
1006951.0,3.6,7.0,3.2,,,,5.25,6.25,6.25,Hà Nội
1006952.0,7.8,8.5,8.2,,,,6.75,7.75,8.25,Hà Nội
1006953.0,8.2,8.0,8.6,6.0,5.0,7.0,,,,Hà Nội
1006954.0,8.4,8.5,6.8,7.0,6.75,5.75,,,,Hà Nội
1006955.0,8.0,9.5,7.6,,,,7.25,8.5,8.5,Hà Nội
1006956.0,9.0,7.5,8.6,8.75,8.0,7.25,,,,Hà Nội
1006957.0,6.8,8.75,7.0,,,,6.75,7.5,8.75,Hà Nội
1006958.0,8.4,8.75,8.8,,,,7.0,7.0,8.25,Hà Nội
1006959.0,7.8,8.5,8.6,,,,8.25,7.25,9.0,Hà Nội
1006960.0,8.0,8.5,,,,,,,,Hà Nội
1006961.0,6.8,8.25,6.0,,,,7.5,6.75,7.75,Hà Nội
1006962.0,7.0,8.5,6.2,,,,7.25,7.75,8.25,Hà Nội
1006963.0,8.0,8.75,9.2,,,,8.75,8.25,9.25,Hà Nội
1006964.0,8.0,8.5,9.0,,,,8.75,7.75,8.5,Hà Nội
1006965.0,8.0,7.25,4.6,,,,7.25,8.25,8.75,Hà Nội
1006966.0,4.8,7.5,5.6,,,,5.25,2.5,5.25,Hà Nội
1006967.0,2.4,7.5,8.2,,,,6.5,7.75,8.25,Hà Nội
1006968.0,6.2,6.0,7.8,5.0,5.5,4.0,,,,Hà Nội
1006969.0,8.0,6.75,5.8,3.5,7.5,8.5,,,,Hà Nội
1006970.0,8.0,7.75,8.6,6.0,2.75,3.75,,,,Hà Nội
1006971.0,8.4,8.25,8.2,8.5,4.75,4.75,,,,Hà Nội
1006972.0,6.2,8.0,3.8,2.75,1.75,5.25,,,,Hà Nội
1006973.0,6.6,7.75,8.0,,,,7.5,7.5,8.75,Hà Nội
1006974.0,5.2,8.25,4.8,3.25,3.0,3.75,,,,Hà Nội
1006975.0,6.0,8.75,5.4,,,,6.5,6.75,8.75,Hà Nội
1006976.0,8.2,9.0,8.2,,,,6.75,6.75,7.75,Hà Nội
1006977.0,8.0,8.25,8.4,,,,6.0,7.0,8.5,Hà Nội
1006978.0,7.0,8.25,5.8,,,,8.0,7.75,8.5,Hà Nội
1006980.0,8.8,7.5,7.6,4.75,9.0,9.5,,,,Hà Nội
1006981.0,6.8,7.5,3.8,3.75,7.5,7.25,,,,Hà Nội
1006982.0,7.8,6.75,8.8,6.25,6.5,6.25,,,,Hà Nội
1006983.0,7.6,7.5,8.6,,,,6.75,8.0,7.75,Hà Nội
1006984.0,7.0,3.5,7.8,4.75,5.0,5.75,,,,Hà Nội
1006985.0,8.4,6.75,8.6,7.75,5.5,5.25,,,,Hà Nội
1006986.0,4.8,6.75,3.0,,,,6.75,6.0,7.5,Hà Nội
1006987.0,7.6,8.5,8.6,,,,7.75,6.75,7.25,Hà Nội
1006988.0,7.0,6.0,8.8,4.0,3.25,5.25,,,,Hà Nội
1006989.0,8.2,7.5,7.0,8.75,8.5,6.25,,,,Hà Nội
1006990.0,5.0,6.0,8.6,,,,4.5,7.0,9.25,Hà Nội
1006991.0,7.8,8.25,7.2,8.0,7.75,5.5,,,,Hà Nội
1006992.0,8.0,8.25,9.2,8.25,4.75,6.25,,,,Hà Nội
1006993.0,7.8,7.75,4.4,,,,7.5,6.5,6.75,Hà Nội
1006994.0,8.0,8.75,8.6,7.75,4.5,5.5,,,,Hà Nội
1006995.0,8.4,8.0,8.4,9.0,8.25,6.75,,,,Hà Nội
1006996.0,7.2,7.5,3.6,,,,5.75,6.75,8.5,Hà Nội
1006997.0,8.2,8.5,8.8,,,,5.75,7.0,7.0,Hà Nội
1006998.0,7.8,8.5,8.0,8.0,5.0,5.5,,,,Hà Nội
1006999.0,7.4,7.75,8.4,,,,8.0,8.5,9.25,Hà Nội
1007000.0,7.8,7.75,7.4,,,,7.75,7.25,7.75,Hà Nội
1007001.0,8.4,5.75,7.4,8.5,8.75,7.0,,,,Hà Nội
1007002.0,6.4,8.25,7.4,,,,5.25,6.75,7.75,Hà Nội
1007003.0,8.4,8.25,9.2,,,,8.75,7.5,8.5,Hà Nội
1007004.0,8.2,6.25,7.0,7.75,9.25,6.0,,,,Hà Nội
1007005.0,9.0,6.25,8.8,8.75,4.5,5.25,,,,Hà Nội
1007006.0,7.4,7.75,8.4,3.75,6.75,6.0,,,,Hà Nội
1007007.0,8.0,8.0,8.6,7.75,7.25,7.25,,,,Hà Nội
1007008.0,6.8,6.25,8.6,4.0,4.5,4.25,,,,Hà Nội
1007009.0,4.6,6.25,4.4,,,,6.5,6.25,8.25,Hà Nội
1007010.0,6.8,5.75,7.4,,,,6.75,6.5,6.0,Hà Nội
1007011.0,8.2,8.25,8.2,4.5,9.25,8.25,,,,Hà Nội
1007012.0,8.2,8.5,9.0,8.75,6.75,7.75,,,,Hà Nội
1007013.0,7.4,7.5,8.6,6.75,4.5,5.5,,,,Hà Nội
1007014.0,8.2,6.5,6.8,8.5,7.5,6.25,,,,Hà Nội
1007016.0,7.8,7.5,8.4,7.0,6.5,7.25,,,,Hà Nội
1007017.0,8.2,6.0,8.8,8.0,4.75,7.0,,,,Hà Nội
1007018.0,8.6,7.0,9.6,8.75,5.75,5.0,,,,Hà Nội
1007019.0,7.6,6.75,5.6,,,,8.25,7.25,9.0,Hà Nội
1007020.0,8.2,5.5,9.0,6.25,3.25,6.5,,,,Hà Nội
1007021.0,7.8,8.5,5.4,8.25,8.0,5.0,,,,Hà Nội
1007022.0,8.8,9.25,8.4,,,,8.25,8.5,9.0,Hà Nội
1007023.0,8.0,8.75,7.8,,,,4.5,5.5,6.25,Hà Nội
1007024.0,8.0,8.75,8.8,8.0,9.5,5.75,,,,Hà Nội
1007025.0,7.4,7.5,6.4,,,,6.0,5.25,7.5,Hà Nội
1007026.0,8.2,7.25,9.4,9.25,7.5,6.25,,,,Hà Nội
1007027.0,8.2,8.25,8.2,8.0,4.75,6.75,,,,Hà Nội
1007028.0,8.0,6.5,8.2,,,,7.75,7.5,7.0,Hà Nội
1007029.0,8.2,7.5,9.0,,,,7.75,7.75,8.0,Hà Nội
1007030.0,3.0,7.5,2.6,,,,5.0,6.5,6.75,Hà Nội
1007031.0,6.6,8.5,6.2,,,,5.5,6.25,8.0,Hà Nội
1007032.0,8.4,7.0,4.8,9.0,5.5,5.0,,,,Hà Nội
1007033.0,8.2,8.0,5.8,,,,5.75,7.25,8.5,Hà Nội
1007034.0,8.4,7.5,5.6,4.75,8.5,8.75,,,,Hà Nội
1007035.0,6.6,7.75,4.2,,,,8.0,4.75,7.0,Hà Nội
1007036.0,6.0,8.0,5.6,,,,8.75,8.25,7.0,Hà Nội
1007037.0,7.6,6.5,7.8,1.5,8.5,4.25,,,,Hà Nội
1007038.0,8.0,9.0,9.4,,,,7.5,8.0,8.75,Hà Nội
1007039.0,7.6,9.5,7.8,,,,6.5,7.25,8.75,Hà Nội
1007040.0,2.2,5.5,6.6,,,,5.5,5.75,7.75,Hà Nội
1007041.0,7.6,9.0,9.0,,,,9.0,8.75,9.0,Hà Nội
1007042.0,7.8,8.25,8.4,6.25,6.5,6.5,,,,Hà Nội
1007043.0,8.8,8.75,8.2,7.5,8.75,5.75,,,,Hà Nội
1007044.0,7.0,8.5,3.6,3.75,6.0,6.0,,,,Hà Nội
1007045.0,8.0,6.5,6.2,8.0,8.0,6.25,,,,Hà Nội
1007046.0,4.4,8.5,8.2,,,,6.0,7.5,8.75,Hà Nội
1007047.0,7.0,8.25,3.8,,,,5.0,6.5,8.25,Hà Nội
1007048.0,7.8,7.25,5.4,6.0,2.75,5.5,,,,Hà Nội
1007049.0,8.2,7.25,7.8,8.0,4.25,4.75,,,,Hà Nội
1007050.0,5.2,8.75,7.2,,,,6.5,8.0,8.75,Hà Nội
1007051.0,8.2,8.5,8.4,7.75,8.5,6.25,,,,Hà Nội
1007052.0,8.2,7.25,7.2,8.0,8.0,6.5,,,,Hà Nội
1007053.0,7.0,6.25,6.6,4.75,5.5,3.5,,,,Hà Nội
1007054.0,7.8,7.75,7.4,7.75,4.75,6.0,,,,Hà Nội
1007055.0,7.6,8.5,5.0,5.5,4.25,5.0,,,,Hà Nội
1007056.0,5.8,9.0,5.4,,,,8.5,7.75,9.25,Hà Nội
1007057.0,5.8,8.0,4.4,,,,5.0,5.5,6.25,Hà Nội
1007058.0,7.6,4.25,5.0,2.75,7.75,8.0,,,,Hà Nội
1007059.0,4.6,7.5,2.8,,,,5.75,6.0,8.25,Hà Nội
1007060.0,8.2,7.25,8.8,7.0,3.0,6.25,,,,Hà Nội
1007061.0,8.6,6.5,8.0,8.25,5.0,5.5,,,,Hà Nội
1007062.0,8.6,7.5,9.0,8.75,3.25,5.75,,,,Hà Nội
1007063.0,7.8,8.25,6.0,,,,6.0,6.5,8.0,Hà Nội
1007064.0,8.2,6.75,9.6,8.25,7.75,7.25,,,,Hà Nội
1007065.0,6.0,7.5,8.2,6.25,4.5,5.0,,,,Hà Nội
1007066.0,6.8,8.0,9.6,,,,9.5,8.75,9.25,Hà Nội
1007067.0,8.8,5.5,8.0,9.25,5.75,6.25,,,,Hà Nội
1007068.0,8.8,8.0,9.0,5.75,8.5,5.75,,,,Hà Nội
1007069.0,5.6,4.75,9.8,,,,5.5,6.25,6.0,Hà Nội
1007070.0,8.4,7.25,8.0,7.0,9.25,6.25,,,,Hà Nội
1007071.0,7.6,7.75,5.6,6.75,4.5,4.25,,,,Hà Nội
1007072.0,7.8,8.25,9.0,7.0,7.0,6.75,,,,Hà Nội
1007073.0,8.6,9.0,9.4,,,,8.5,9.0,9.75,Hà Nội
1007074.0,7.8,9.5,8.8,,,,7.0,7.5,8.25,Hà Nội
1007075.0,4.8,7.75,5.8,,,,7.5,7.25,9.75,Hà Nội
1007076.0,8.8,9.25,7.2,,,,6.25,7.75,8.0,Hà Nội
1007077.0,8.2,8.0,8.4,,,,6.5,8.25,8.0,Hà Nội
1007078.0,4.2,7.5,3.4,,,,3.75,6.75,6.75,Hà Nội
1007079.0,7.8,7.5,7.2,,,,6.75,6.25,8.0,Hà Nội
1007080.0,7.4,7.5,6.8,,,,6.5,6.5,7.5,Hà Nội
1007081.0,4.6,6.5,2.2,,,,4.25,4.25,7.5,Hà Nội
1007082.0,6.2,7.0,5.2,,,,4.25,6.25,8.5,Hà Nội
1007083.0,5.6,8.25,4.8,,,,4.0,6.25,9.25,Hà Nội
1007084.0,6.0,7.75,7.2,,,,7.75,8.0,8.25,Hà Nội
1007085.0,6.8,8.25,5.2,,,,5.75,6.5,7.75,Hà Nội
1007086.0,7.2,8.75,6.2,,,,6.25,7.0,7.75,Hà Nội
1007087.0,8.2,9.0,8.6,,,,8.25,9.0,9.0,Hà Nội
1007088.0,8.2,8.25,9.6,,,,6.5,7.5,8.25,Hà Nội
1007089.0,5.8,8.0,4.8,,,,5.5,6.5,6.75,Hà Nội
1007090.0,5.8,6.75,3.2,,,,4.75,6.75,8.25,Hà Nội
1007091.0,6.2,7.75,5.6,,,,6.5,5.5,7.25,Hà Nội
1007092.0,6.4,8.5,5.2,,,,7.0,5.75,8.5,Hà Nội
1007093.0,7.6,9.5,9.0,,,,9.5,9.5,9.5,Hà Nội
1007094.0,5.8,8.0,4.8,,,,5.0,6.5,7.5,Hà Nội
1007095.0,6.2,7.75,8.8,,,,8.0,7.75,9.0,Hà Nội
1007096.0,8.0,7.5,7.4,,,,8.5,9.25,8.75,Hà Nội
1007097.0,8.0,9.0,8.4,,,,8.5,7.75,8.75,Hà Nội
1007098.0,7.8,7.25,6.6,,,,6.75,6.75,8.25,Hà Nội
1007099.0,6.8,7.0,5.0,,,,5.5,5.75,8.0,Hà Nội
1007100.0,7.6,8.75,7.2,,,,8.0,7.0,7.75,Hà Nội
1007101.0,8.4,8.75,7.2,,,,7.5,6.25,8.5,Hà Nội
1007102.0,7.2,8.75,4.8,,,,5.5,6.0,8.25,Hà Nội
1007103.0,5.8,7.25,1.0,,,,6.25,5.5,6.75,Hà Nội
1007104.0,8.8,8.5,9.0,,,,7.5,7.0,7.75,Hà Nội
1007105.0,6.2,7.75,5.2,,,,6.75,6.25,7.5,Hà Nội
1007106.0,7.0,7.25,3.6,,,,7.0,6.75,9.0,Hà Nội
1007107.0,6.4,8.0,5.4,,,,7.25,7.25,7.5,Hà Nội
1007108.0,8.2,9.25,9.6,,,,8.5,8.0,7.75,Hà Nội
1007109.0,7.4,8.25,7.6,,,,8.5,9.25,8.25,Hà Nội
1007110.0,7.0,8.25,7.6,,,,6.75,8.0,8.0,Hà Nội
1007111.0,5.4,7.5,7.0,,,,7.25,9.0,8.25,Hà Nội
1007112.0,8.2,8.75,8.2,,,,6.25,7.0,8.5,Hà Nội
1007113.0,3.4,5.0,3.0,,,,5.0,5.75,6.75,Hà Nội
1007114.0,6.6,8.25,8.6,,,,7.75,6.75,7.5,Hà Nội
1007115.0,6.6,7.0,7.6,,,,5.5,6.5,7.5,Hà Nội
1007116.0,3.8,7.75,2.6,,,,4.75,6.0,7.25,Hà Nội
1007117.0,8.6,8.0,8.6,,,,8.0,7.0,8.25,Hà Nội
1007118.0,7.8,8.75,9.6,,,,8.5,6.5,9.0,Hà Nội
1007119.0,7.0,9.5,8.2,,,,6.5,7.5,8.75,Hà Nội
1007120.0,4.8,6.5,4.0,,,,4.25,4.25,6.5,Hà Nội
1007121.0,8.8,9.0,8.6,,,,6.75,6.75,8.75,Hà Nội
1007122.0,5.6,9.0,5.6,,,,7.5,9.5,10.0,Hà Nội
1007123.0,5.4,8.75,1.6,,,,5.75,6.0,7.0,Hà Nội
1007124.0,5.6,7.75,3.0,,,,7.0,5.25,7.75,Hà Nội
1007125.0,7.2,8.75,6.8,,,,6.0,6.75,7.0,Hà Nội
1007126.0,6.2,7.25,3.6,,,,7.25,6.75,9.0,Hà Nội
1007127.0,5.4,7.75,9.0,,,,6.25,5.5,7.75,Hà Nội
1007128.0,7.6,9.5,5.6,,,,7.5,7.25,8.5,Hà Nội
1007129.0,6.2,7.25,2.0,,,,7.0,7.75,7.0,Hà Nội
1007130.0,7.0,8.0,5.0,,,,7.5,8.25,9.0,Hà Nội
1007131.0,5.4,6.0,6.4,,,,9.0,9.0,9.0,Hà Nội
1007132.0,5.0,7.75,2.6,,,,6.0,6.5,8.0,Hà Nội
1007133.0,8.4,8.5,5.6,,,,6.75,7.5,7.75,Hà Nội
1007134.0,6.8,7.0,5.2,,,,5.75,8.25,8.75,Hà Nội
1007135.0,6.4,8.5,3.6,,,,3.5,6.0,6.75,Hà Nội
1007136.0,6.6,7.25,2.0,,,,4.25,5.25,5.75,Hà Nội
1007137.0,8.4,6.5,7.8,,,,8.5,7.25,9.25,Hà Nội
1007138.0,7.0,8.25,5.0,,,,5.5,6.25,8.5,Hà Nội
1007139.0,7.4,8.0,7.4,,,,6.5,7.25,9.25,Hà Nội
1007140.0,5.8,9.0,4.8,,,,4.25,5.0,7.5,Hà Nội
1007141.0,4.8,6.75,3.0,,,,5.0,5.5,7.0,Hà Nội
1007142.0,7.4,9.25,5.8,,,,7.5,7.75,9.0,Hà Nội
1007143.0,4.8,7.0,2.0,,,,7.75,7.25,7.5,Hà Nội
1007144.0,8.4,9.5,8.0,,,,7.75,7.0,9.0,Hà Nội
1007145.0,7.6,9.0,9.0,,,,6.25,6.5,7.0,Hà Nội
1007146.0,4.4,7.5,6.0,,,,6.75,6.25,9.0,Hà Nội
1007147.0,8.6,9.0,9.6,,,,6.0,7.5,9.5,Hà Nội
1007148.0,6.8,9.0,4.2,,,,9.0,7.5,9.5,Hà Nội
1007149.0,7.4,9.0,7.0,,,,9.75,8.75,9.75,Hà Nội
1007150.0,7.4,7.5,6.8,,,,5.75,5.75,7.75,Hà Nội
1007151.0,5.8,8.75,5.6,,,,5.75,6.5,6.75,Hà Nội
1007152.0,8.2,7.75,5.4,,,,5.75,6.0,8.75,Hà Nội
1007153.0,6.6,5.25,8.0,,,,7.25,5.75,6.25,Hà Nội
1007154.0,8.0,8.75,7.8,,,,7.25,7.0,7.25,Hà Nội
1007155.0,8.0,8.5,8.4,,,,9.25,7.25,9.0,Hà Nội
1007156.0,6.6,8.0,4.4,,,,5.25,6.5,8.75,Hà Nội
1007157.0,7.8,9.0,8.4,,,,7.25,8.25,8.5,Hà Nội
1007158.0,6.6,8.0,5.4,,,,6.75,8.0,8.0,Hà Nội
1007159.0,8.0,8.25,8.4,,,,8.0,7.75,8.25,Hà Nội
1007160.0,7.6,8.0,2.8,,,,5.25,6.25,8.25,Hà Nội
1007161.0,5.0,8.25,7.2,,,,5.75,6.5,7.25,Hà Nội
1007162.0,7.0,7.5,6.2,,,,7.75,8.0,9.25,Hà Nội
1007163.0,7.2,7.5,6.4,,,,6.75,6.75,8.5,Hà Nội
1007164.0,7.4,7.0,6.0,,,,5.75,5.5,8.25,Hà Nội
1007165.0,6.8,7.5,7.4,,,,8.25,6.5,9.25,Hà Nội
1007166.0,4.4,7.0,4.2,,,,6.25,7.25,8.0,Hà Nội
1007167.0,8.2,8.5,6.8,,,,7.0,7.75,8.0,Hà Nội
1007168.0,6.0,9.0,7.2,,,,7.25,7.25,8.0,Hà Nội
1007169.0,9.0,8.5,8.2,,,,8.75,8.0,8.5,Hà Nội
1007170.0,9.2,9.0,8.6,,,,8.0,6.25,7.5,Hà Nội
1007171.0,7.6,8.5,8.4,,,,9.25,8.0,8.0,Hà Nội
